# From ~/gensor_units/perl_scripts/GOs_in_GUs.pl on Fri Sep 30 09:59:04 2016
# Input = ~/gensor_units/datasets/GOs_Pathways_in_GENSORUnits/GOs_table.txt ~/gensor_units/datasets/GOs_Pathways_in_GENSORUnits/TF_genes.txt 
GU	GO ID	Genes in overlap
RutR	GO:0006541	carA,
RutR	GO:0006207	carA,
RutR	GO:0006221	carA,carB,
RutR	GO:0044205	carB,carA,
RutR	GO:0055085	rutG,
RutR	GO:0006864	rutG,
RutR	GO:0015857	rutG,
RutR	GO:1903791	rutG,
RutR	GO:0006805	nemA,
RutR	GO:0018937	nemA,
RutR	GO:0046256	nemA,
RutR	GO:0019243	gloA,
RutR	GO:0006807	carB,
RutR	GO:0019856	carB,
SdiA	GO:0006351	gadW,ydiV,
SdiA	GO:0006355	gadW,ydiV,
SdiA	GO:0006974	gadW,
SdiA	GO:0008152	ftsZ,
SdiA	GO:0051301	ftsQ,ftsA,ftsZ,
SdiA	GO:0043093	ftsZ,ftsQ,
SdiA	GO:0000917	ftsZ,ftsQ,
SdiA	GO:0051258	ftsZ,
SdiA	GO:0008360	ftsA,
SdiA	GO:0043433	ydiV,
SdiA	GO:1902201	ydiV,
SdiA	GO:2000678	ydiV,
SgrR	GO:0006810	thiQ,thiP,setA,sgrT,tbpA,
SgrR	GO:0055085	thiQ,setA,tbpA,
SgrR	GO:0008152	thiQ,
SgrR	GO:0015888	thiQ,thiP,tbpA,
SgrR	GO:0008643	sgrT,setA,
SgrR	GO:0009401	sgrT,
SgrR	GO:0043086	sgrT,
SgrR	GO:0046325	sgrT,
SgrR	GO:0006523	alaC,
SgrR	GO:0009058	alaC,
SgrR	GO:0019272	alaC,
SgrR	GO:0030632	alaC,
SgrR	GO:0006351	sgrR,
SgrR	GO:0006355	sgrR,
SgrR	GO:0045893	sgrR,
SgrR	GO:0045892	sgrR,
SgrR	GO:0015833	sgrR,
SgrR	GO:0015992	setA,
SgrR	GO:0015767	setA,
SgrR	GO:0015758	setA,
SgrR	GO:0036448	setA,
SlyA	GO:0019835	hlyE,
SlyA	GO:0009405	hlyE,
SlyA	GO:0044179	hlyE,
SlyA	GO:0044532	hlyE,
SlyA	GO:0051715	hlyE,
SoxR	GO:0006351	soxS,soxR,
SoxR	GO:0006355	soxS,soxR,
SoxR	GO:0006979	soxR,fumC,
SoxR	GO:0008152	fumC,
SoxR	GO:0006099	fumC,
SoxR	GO:0051262	fumC,
SoxR	GO:0006108	fumC,
SoxR	GO:0006106	fumC,
SoxS	GO:0006351	marA,soxS,fur,marR,
SoxS	GO:0006355	marA,soxS,fur,marR,rob,
SoxS	GO:0045893	marA,
SoxS	GO:0046677	tolC,marA,acrA,acrZ,marR,marB,
SoxS	GO:0045892	marA,marR,
SoxS	GO:0006281	nfo,
SoxS	GO:0006974	nfo,
SoxS	GO:0006284	nfo,
SoxS	GO:0090305	nfo,
SoxS	GO:0000726	nfo,
SoxS	GO:0006810	tolC,ompN,acrB,ptsG,acrZ,acrA,
SoxS	GO:0055085	acrA,tolC,
SoxS	GO:0006855	acrA,acrZ,acrB,
SoxS	GO:0015721	acrA,
SoxS	GO:0055114	poxB,nfsB,fldA,fpr,nfsA,sodA,zwf,ydbK,fldB,
SoxS	GO:0006006	zwf,
SoxS	GO:0005975	zwf,
SoxS	GO:0006098	zwf,
SoxS	GO:0009372	zwf,
SoxS	GO:0016310	ptsG,waaY,
SoxS	GO:0008643	ptsG,
SoxS	GO:0009401	ptsG,
SoxS	GO:0034219	ptsG,ompN,
SoxS	GO:0061490	ptsG,
SoxS	GO:0015758	ptsG,
SoxS	GO:1904659	ptsG,
SoxS	GO:0009103	waaY,waaZ,
SoxS	GO:0009244	waaY,waaZ,
SoxS	GO:0008152	inaA,fumC,ygiC,acnA,ydbK,
SoxS	GO:0036460	acrZ,
SoxS	GO:0042930	tolC,
SoxS	GO:0014070	tolC,
SoxS	GO:0071236	marR,
SoxS	GO:0009408	marR,sodA,
SoxS	GO:0006979	sodA,ydbK,acnA,fumC,
SoxS	GO:0010447	sodA,
SoxS	GO:0006801	sodA,
SoxS	GO:0019430	sodA,
SoxS	GO:0071291	sodA,
SoxS	GO:0010212	ybjN,
SoxS	GO:1902201	ybjN,
SoxS	GO:0030308	ybjN,
SoxS	GO:1900232	ybjN,
SoxS	GO:1902209	ybjN,
SoxS	GO:0009297	ybjN,
SoxS	GO:1902208	ybjN,
SoxS	GO:0006096	pgi,
SoxS	GO:0006094	pgi,
SoxS	GO:0034599	pgi,
SoxS	GO:0022900	ydbK,
SoxS	GO:0006097	acnA,
SoxS	GO:0006099	acnA,fumC,
SoxS	GO:0009061	acnA,
SoxS	GO:0042493	acrB,fpr,
SoxS	GO:0046618	acrB,
SoxS	GO:0006090	poxB,
SoxS	GO:0051289	poxB,
SoxS	GO:0042867	poxB,
SoxS	GO:0051262	fumC,
SoxS	GO:0006108	fumC,
SoxS	GO:0006106	fumC,
SoxS	GO:0044010	ygiB,
SoxS	GO:0006811	ompN,
SoxS	GO:0046256	nfsB,
SoxS	GO:0006412	rimK,
SoxS	GO:0006464	rimK,
SoxS	GO:0009432	rimK,
SoxS	GO:0018410	rimK,
SoxS	GO:0009231	ribA,
SoxS	GO:0034224	zinT,
SoxS	GO:0046686	zinT,
SoxS	GO:0006417	uof,
SoxS	GO:0006001	fpr,
StpA	GO:0009396	fau,
StpA	GO:0022611	fau,
StpA	GO:0035999	fau,
StpA	GO:0006810	bglF,
StpA	GO:0016310	bglF,
StpA	GO:0008643	bglF,
StpA	GO:0009401	bglF,
StpA	GO:0034219	bglF,
StpA	GO:0006355	bglG,leuO,stpA,
StpA	GO:0006351	bglG,leuO,
StpA	GO:0045893	bglG,
StpA	GO:0008152	bglB,
StpA	GO:0005975	bglB,
SutR	GO:1902021	fliZ,
SutR	GO:0015074	fliZ,
SutR	GO:1903506	fliZ,
SutR	GO:0008652	cysE,
SutR	GO:0019344	cysE,
SutR	GO:0006535	cysE,
SutR	GO:0006351	fliA,sutR,
SutR	GO:0006355	fliA,sutR,
SutR	GO:0045893	sutR,
SutR	GO:0045892	sutR,
SutR	GO:0006352	fliA,
SutR	GO:0010468	fliA,
SutR	GO:0001123	fliA,
SutR	GO:0030435	fliA,
SutR	GO:0006810	tcyJ,
SutR	GO:0006865	tcyJ,
SutR	GO:0042883	tcyJ,
SutR	GO:1903712	tcyJ,
SutR	GO:0015811	tcyJ,
TdcA	GO:0006351	tdcA,
TdcA	GO:0006355	tdcA,
TdcA	GO:0045893	tdcA,
TdcA	GO:0070689	tdcA,tdcD,tdcF,tdcG,tdcE,tdcB,
TdcA	GO:0016310	tdcD,
TdcA	GO:0006082	tdcD,
TdcA	GO:0006567	tdcD,tdcB,tdcE,
TdcA	GO:0019665	tdcD,
TdcA	GO:0006566	tdcF,
TdcA	GO:0006810	tdcC,
TdcA	GO:0006865	tdcC,
TdcA	GO:0015992	tdcC,
TdcA	GO:0003333	tdcC,
TdcA	GO:0015826	tdcC,
TdcA	GO:0032329	tdcC,
TdcA	GO:0015825	tdcC,
TdcA	GO:0009063	tdcG,
TdcA	GO:0006094	tdcG,
TdcA	GO:0008152	tdcE,tdcB,
TdcA	GO:0005975	tdcE,
TdcA	GO:0006520	tdcB,
TdcA	GO:0006565	tdcB,
TdcR	GO:0006351	tdcA,
TdcR	GO:0006355	tdcA,
TdcR	GO:0045893	tdcA,
TdcR	GO:0070689	tdcA,tdcD,tdcF,tdcG,tdcE,tdcB,
TdcR	GO:0016310	tdcD,
TdcR	GO:0006082	tdcD,
TdcR	GO:0006567	tdcD,tdcB,tdcE,
TdcR	GO:0019665	tdcD,
TdcR	GO:0006566	tdcF,
TdcR	GO:0006810	tdcC,
TdcR	GO:0006865	tdcC,
TdcR	GO:0015992	tdcC,
TdcR	GO:0003333	tdcC,
TdcR	GO:0015826	tdcC,
TdcR	GO:0032329	tdcC,
TdcR	GO:0015825	tdcC,
TdcR	GO:0009063	tdcG,
TdcR	GO:0006094	tdcG,
TdcR	GO:0008152	tdcE,tdcB,
TdcR	GO:0005975	tdcE,
TdcR	GO:0006520	tdcB,
TdcR	GO:0006565	tdcB,
TorR	GO:0006810	tnaB,yhiD,
TorR	GO:0006865	tnaB,
TorR	GO:0003333	tnaB,
TorR	GO:0015801	tnaB,
TorR	GO:0006569	tnaB,tnaC,tnaA,
TorR	GO:0055114	torA,torC,
TorR	GO:0009061	torA,torC,
TorR	GO:0009060	torC,torA,
TorR	GO:0006520	tnaA,
TorR	GO:0006568	tnaA,
TorR	GO:0009072	tnaA,
TorR	GO:0006351	torR,gadX,
TorR	GO:0006355	torR,gadX,
TorR	GO:0045893	gadX,
TorR	GO:0006974	gadX,
TorR	GO:0009268	hdeB,
TorR	GO:0000160	torR,
TorR	GO:0071468	hdeA,
TorR	GO:0031556	tnaC,
TorR	GO:0051604	torD,
TorR	GO:0006457	torD,
TorR	GO:0019752	gadA,
TorR	GO:0051454	gadA,
TorR	GO:0006536	gadA,
TreR	GO:0008152	treC,
TreR	GO:0006974	treC,
TreR	GO:0005975	treC,
TreR	GO:0005993	treC,
TreR	GO:0006810	treB,
TreR	GO:0016310	treB,
TreR	GO:0008643	treB,
TreR	GO:0009401	treB,
TreR	GO:0034219	treB,
TreR	GO:0015771	treB,
TrpR	GO:0008652	trpD,trpE,aroM,trpC,trpB,trpL,trpA,aroH,aroL,
TrpR	GO:0009073	trpD,trpE,aroM,trpC,trpL,aroH,aroL,trpA,trpB,
TrpR	GO:0008152	trpC,trpA,trpE,trpD,
TrpR	GO:0006568	trpC,trpB,trpA,
TrpR	GO:0000162	trpC,trpE,trpL,trpB,trpA,trpD,
TrpR	GO:0090357	trpL,
TrpR	GO:0006351	trpR,
TrpR	GO:0006355	trpR,
TrpR	GO:0045892	trpR,
TrpR	GO:0009058	trpE,aroH,
TrpR	GO:0009423	aroH,aroL,
TrpR	GO:0006541	trpD,
TrpR	GO:0006810	mtr,
TrpR	GO:0006865	mtr,
TrpR	GO:0003333	mtr,
TrpR	GO:0015827	mtr,
TrpR	GO:0015801	mtr,
TrpR	GO:0016310	aroL,
TrpR	GO:0019632	aroL,
TyrR	GO:0008652	tyrA,aroM,tyrB,aroG,aroL,aroF,
TyrR	GO:0009073	aroG,aroF,tyrA,aroM,tyrB,aroL,
TyrR	GO:0006810	tyrP,mtr,aroP,
TyrR	GO:0006865	mtr,aroP,tyrP,
TyrR	GO:0003333	mtr,aroP,tyrP,
TyrR	GO:0015801	tyrP,mtr,
TyrR	GO:0055114	tyrA,folA,
TyrR	GO:0042493	folA,
TyrR	GO:0046677	folA,
TyrR	GO:0009165	folA,
TyrR	GO:0006545	folA,
TyrR	GO:0006730	folA,
TyrR	GO:0009257	folA,
TyrR	GO:0031427	folA,
TyrR	GO:0046654	folA,
TyrR	GO:0046656	folA,
TyrR	GO:0009058	aroG,tyrB,aroF,
TyrR	GO:0009423	aroG,aroF,aroL,
TyrR	GO:0008152	tyrA,tyrR,
TyrR	GO:0009094	tyrB,tyrA,
TyrR	GO:0006571	tyrB,tyrA,
TyrR	GO:0046417	tyrA,
TyrR	GO:0055085	aroP,
TyrR	GO:0015823	aroP,
TyrR	GO:0015827	mtr,aroP,
TyrR	GO:0015828	aroP,
TyrR	GO:0071806	aroP,
TyrR	GO:0006520	tyrB,
TyrR	GO:0033585	tyrB,
TyrR	GO:0006532	tyrB,
TyrR	GO:0009098	tyrB,
TyrR	GO:0019292	tyrB,
TyrR	GO:0016310	aroL,
TyrR	GO:0019632	aroL,
TyrR	GO:0006351	tyrR,
TyrR	GO:0006355	tyrR,
TyrR	GO:0045892	tyrR,
TyrR	GO:0000160	tyrR,
TyrR	GO:0019439	tyrR,
UhpA	GO:0006810	uhpT,
UhpA	GO:0055085	uhpT,
UhpA	GO:0008643	uhpT,
UhpA	GO:0035435	uhpT,
UhpA	GO:0055062	uhpT,
UhpA	GO:0006820	uhpT,
UhpA	GO:0015712	uhpT,
UhpA	GO:0015760	uhpT,
UidR	GO:0006814	uidB,
UidR	GO:0006351	uidR,
UidR	GO:0006355	uidR,
UidR	GO:0045892	uidR,
UidR	GO:0006810	uidC,
UidR	GO:0055085	uidC,
UidR	GO:0006811	uidC,
UidR	GO:0008643	uidC,
UidR	GO:0008152	uidA,
UidR	GO:0005975	uidA,
UidR	GO:0006027	uidA,
UidR	GO:0019391	uidA,
UlaR	GO:0005975	ulaE,ulaD,
UlaR	GO:0019854	ulaE,ulaD,ulaF,ulaG,
UlaR	GO:0019852	ulaE,ulaF,
UlaR	GO:0006810	ulaA,ulaC,ulaB,
UlaR	GO:0016310	ulaC,ulaB,
UlaR	GO:0009401	ulaC,ulaA,ulaB,
UlaR	GO:0015882	ulaC,ulaB,ulaA,
UlaR	GO:0034219	ulaA,ulaB,
UlaR	GO:0008152	ulaD,
UlaR	GO:0006207	ulaD,
UlaR	GO:0008643	ulaA,
UvrY	GO:0055114	ydeP,
UvrY	GO:0010447	ydeP,
UvrY	GO:0006810	uhpT,
UvrY	GO:0055085	uhpT,
UvrY	GO:0008643	uhpT,
UvrY	GO:0035435	uhpT,
UvrY	GO:0055062	uhpT,
UvrY	GO:0006820	uhpT,
UvrY	GO:0015712	uhpT,
UvrY	GO:0015760	uhpT,
UxuR	GO:0006974	uxuA,
UxuR	GO:0042840	uxuA,uxuB,
UxuR	GO:0006064	uxuA,
UxuR	GO:0006814	uidB,
UxuR	GO:0008152	uxuB,uidA,
UxuR	GO:0055114	uxuB,
UxuR	GO:0019594	uxuB,
UxuR	GO:0006810	gntP,uidC,
UxuR	GO:0055085	uidC,
UxuR	GO:0006811	uidC,
UxuR	GO:0008643	uidC,gntP,
UxuR	GO:0005975	uidA,
UxuR	GO:0006027	uidA,
UxuR	GO:0019391	uidA,
UxuR	GO:0015992	gntP,
UxuR	GO:0035429	gntP,
UxuR	GO:0019521	gntP,
UxuR	GO:0046177	gntP,
UxuR	GO:0006351	lgoR,uxuR,
UxuR	GO:0006355	lgoR,uxuR,
UxuR	GO:0019584	lgoR,
XapR	GO:0006810	xapB,
XapR	GO:0015858	xapB,
XapR	GO:1901642	xapB,
XapR	GO:0055086	xapB,xapA,
XapR	GO:0015863	xapB,
XapR	GO:0006139	xapA,
XapR	GO:0009116	xapA,
XapR	GO:0015949	xapA,
XapR	GO:0006152	xapA,
XapR	GO:0034355	xapA,
XapR	GO:0006148	xapA,
XapR	GO:0006149	xapA,
XapR	GO:0006161	xapA,
XapR	GO:0034214	xapA,
XapR	GO:0043101	xapA,
XapR	GO:0046115	xapA,
XapR	GO:1903228	xapA,
XylR	GO:0006810	xylH,xylG,xylF,
XylR	GO:0008152	xylG,
XylR	GO:0008643	xylF,xylH,xylG,
XylR	GO:0015752	xylG,xylF,xylH,
XylR	GO:0015753	xylG,xylF,xylH,
XylR	GO:0006351	araC,xylR,
XylR	GO:0006355	araC,xylR,
XylR	GO:0005975	araC,xylA,xylB,
XylR	GO:0019568	araC,
XylR	GO:0016310	xylB,
XylR	GO:0046835	xylB,
XylR	GO:0042732	xylB,xylA,
XylR	GO:0042843	xylB,xylA,
XylR	GO:0005997	xylB,
XylR	GO:0005998	xylB,
XylR	GO:0006098	xylA,
YdeO	GO:0006351	gadW,gadE,ydeO,dctR,
YdeO	GO:0006355	gadW,gadE,ydeO,dctR,
YdeO	GO:0045893	ydeO,
YdeO	GO:0006508	hyaD,
YdeO	GO:0006464	hyaD,
YdeO	GO:0016485	hyaD,
YdeO	GO:0043085	hyaD,
YdeO	GO:0006974	gadW,
YdeO	GO:0006810	mdtE,hyaC,mdtF,
YdeO	GO:0055114	hyaA,hyaC,appC,appB,hyaB,
YdeO	GO:0009061	hyaC,hyaA,hyaB,
YdeO	GO:0022904	hyaC,
YdeO	GO:0006113	hyaA,hyaC,hyaB,
YdeO	GO:0006119	appC,appB,
YdeO	GO:0019646	appB,appC,
YdeO	GO:0055085	mdtE,
YdeO	GO:0046677	mdtF,mdtE,
YdeO	GO:0001101	dctR,
YdeO	GO:0043471	dctR,
YdeO	GO:0006855	mdtF,
YdeO	GO:0008152	appA,
YdeO	GO:0016311	appA,
YdeO	GO:0016036	appA,
YdeO	GO:0071454	appA,
YedW	GO:0006783	cyoE,
YedW	GO:0048034	cyoE,
YedW	GO:0006810	cusC,cusB,cusA,
YedW	GO:0055085	cusB,
YedW	GO:0006811	cyoB,cusB,cusC,cusA,
YedW	GO:0046688	cusB,cusA,cusS,cusR,cusF,cusC,
YedW	GO:0006825	cusB,cusA,
YedW	GO:0010273	cusB,cusA,cusF,cusC,
YedW	GO:0060003	cusB,cusA,cusC,
YedW	GO:0006878	cusB,cusA,cusF,cusC,
YedW	GO:0010272	cusB,cusA,cusF,cusC,
YedW	GO:0015679	cusB,cusA,
YedW	GO:0055114	cyoC,cyoD,cyoA,cyoB,
YedW	GO:0019646	cyoD,cyoC,cyoA,cyoB,
YedW	GO:0009060	cyoD,cyoB,cyoA,cyoC,
YedW	GO:0015990	cyoD,cyoC,cyoA,cyoB,
YedW	GO:1902601	cusA,
YedW	GO:0006812	cusA,
YedW	GO:0015673	cusA,
YedW	GO:0022904	cyoC,
YedW	GO:0022900	cyoA,
YedW	GO:0010628	cusR,cusS,
YedW	GO:0016310	cusS,
YedW	GO:0007165	cusS,
YedW	GO:0000160	cusS,cusR,
YedW	GO:0018106	cusS,
YedW	GO:0023014	cusS,
YedW	GO:0071280	cusS,
YedW	GO:0071292	cusS,
YedW	GO:0006351	cusR,
YedW	GO:0006355	cusR,
YedW	GO:0015992	cyoB,
YedW	GO:0006144	yedX,
YedW	GO:0010043	cusF,
YedW	GO:0018345	cusC,
YedW	GO:0070207	cusC,
YefM	GO:0006351	yefM,yoeB,
YefM	GO:0006355	yefM,yoeB,
YefM	GO:0044010	yoeB,yefM,
YefM	GO:0090502	yoeB,
YefM	GO:0006402	yoeB,
YefM	GO:0045947	yoeB,
YefM	GO:0006401	yoeB,
YefM	GO:0098795	yoeB,
YefM	GO:1903507	yoeB,
YefM	GO:0045892	yefM,
YefM-YoeB	GO:0006351	yefM,yoeB,
YefM-YoeB	GO:0006355	yefM,yoeB,
YefM-YoeB	GO:0044010	yoeB,yefM,
YefM-YoeB	GO:0090502	yoeB,
YefM-YoeB	GO:0006402	yoeB,
YefM-YoeB	GO:0045947	yoeB,
YefM-YoeB	GO:0006401	yoeB,
YefM-YoeB	GO:0098795	yoeB,
YefM-YoeB	GO:1903507	yoeB,
YefM-YoeB	GO:0045892	yefM,
YehT	GO:0006974	yjiY,
YehT	GO:0009267	yjiY,
YehT	GO:0031669	yjiY,
YeiL	GO:0006351	yeiL,
YeiL	GO:0006355	yeiL,
YeiL	GO:0045893	yeiL,
YiaJ	GO:0006810	yiaM,yiaN,yiaO,
YiaJ	GO:0006974	yiaO,
YiaJ	GO:0034219	yiaN,yiaO,yiaM,
YiaJ	GO:0008152	yiaK,sgbH,
YiaJ	GO:0005975	sgbE,sgbU,sgbH,lyxK,
YiaJ	GO:0016052	sgbH,
YiaJ	GO:0006207	sgbH,
YiaJ	GO:0055114	yiaK,
YiaJ	GO:0016310	lyxK,
YiaJ	GO:0046835	lyxK,
YiaJ	GO:0019324	lyxK,sgbU,sgbE,
YiaJ	GO:0019323	sgbE,
YiaJ	GO:0019572	sgbE,
YiaJ	GO:0006351	yiaJ,
YiaJ	GO:0006355	yiaJ,
YiaJ	GO:0045892	yiaJ,
YjjQ	GO:0006351	flhD,flhC,
YjjQ	GO:0006355	flhD,flhC,
YjjQ	GO:0045893	flhD,flhC,
YjjQ	GO:0045892	flhD,flhC,
YjjQ	GO:0044781	flhD,flhC,
YjjQ	GO:0044780	flhD,
YjjQ	GO:1902208	flhD,flhC,
YjjQ	GO:0071978	yfiR,
YjjQ	GO:0008152	dgcN,
YjjQ	GO:0007165	dgcN,
YjjQ	GO:1902201	dgcN,
YjjQ	GO:0006810	ompC,
YjjQ	GO:0055085	ompC,
YjjQ	GO:0006811	ompC,
YjjQ	GO:0006974	ompC,
YpdB	GO:0006810	yhjX,
YpdB	GO:0055085	yhjX,
YpdB	GO:0034220	yhjX,
YpdB	GO:0031669	yhjX,
YqhC	GO:0055114	dkgA,yqhD,
YqhC	GO:0000302	yqhD,
YqhC	GO:0019853	dkgA,
YqhC	GO:0051596	dkgA,
YqjI	GO:0055114	yqjH,
YqjI	GO:0033212	yqjH,
YqjI	GO:0071289	yqjH,
YqjI	GO:0006351	yqjI,
YqjI	GO:0006355	yqjI,
YqjI	GO:0045893	yqjI,
YqjI	GO:0045892	yqjI,
YqjI	GO:0006974	yqjI,
ZntR	GO:0098655	zntA,
ZntR	GO:0006824	zntA,
ZntR	GO:0030001	zntA,
ZntR	GO:0035444	zntA,
ZntR	GO:0006829	zntA,
ZntR	GO:0070574	zntA,
ZntR	GO:0071577	zntA,
ZntR	GO:0046686	zntA,
ZntR	GO:0010312	zntA,
ZntR	GO:0015692	zntA,
ZraR	GO:0006351	zraR,
ZraR	GO:0006355	zraR,
ZraR	GO:0045893	zraR,
ZraR	GO:0000160	zraR,zraS,
ZraR	GO:0016310	zraS,
ZraR	GO:0018106	zraS,
ZraR	GO:0023014	zraS,
ZraR	GO:0046777	zraS,
ZraR	GO:0071284	zraS,
ZraR	GO:0071294	zraS,
Zur	GO:0006810	znuC,znuB,znuA,
Zur	GO:0006811	znuC,znuB,znuA,
Zur	GO:0007155	znuA,
Zur	GO:0030001	znuA,
Zur	GO:0006829	znuA,znuC,znuB,
Zur	GO:0008152	znuC,
Zur	GO:0071577	znuC,
Zur	GO:0034224	zinT,ykgM,
Zur	GO:0046686	zinT,
Zur	GO:0006412	ykgM,ykgO,
Zur	GO:0055085	znuB,
